Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-19 00:00:00, TS, 17.20, 142.50,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-19 06:00:00, TS, 17.80, 141.80, 35.0,  994.0,tokyo,   0.000,  39.314,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-19 12:00:00, TS, 18.70, 140.90, 35.0,  994.0,tokyo,   0.000,  39.314,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-19 18:00:00, TS, 19.40, 140.60, 40.0,  992.0,tokyo,  10.928,  43.677,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-20 00:00:00, TS, 20.40, 140.80, 40.0,  992.0,tokyo,  10.928,  43.677,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-20 06:00:00, TS, 22.10, 141.00, 45.0,  990.0,tokyo,  22.064,  48.188,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-20 12:00:00, TS, 24.40, 141.10, 50.0,  985.0,tokyo,  33.442,  55.687,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-20 18:00:00, TS, 26.20, 140.80, 50.0,  985.0,tokyo,  33.442,  55.687,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-21 00:00:00, TS, 28.00, 140.60, 50.0,  985.0,tokyo,  33.442,  55.687,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-21 06:00:00, TS, 29.80, 139.90, 50.0,  985.0,tokyo,  33.442,  55.687,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-21 12:00:00, TS, 31.50, 139.50, 55.0,  980.0,tokyo,  43.392,  63.058,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-21 15:00:00, TS, 32.30, 139.20, 55.0,  980.0,tokyo,  43.392,  63.058,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-21 18:00:00, TS, 33.10, 139.40, 65.0,  975.0,tokyo,  59.318,  69.456,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-21 21:00:00, TS, 33.80, 139.30, 65.0,  975.0,tokyo,  59.318,  69.456,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-22 00:00:00, TS, 34.20, 139.50, 65.0,  975.0,tokyo,  59.318,  69.456,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-22 03:00:00, TS, 34.80, 139.80, 65.0,  975.0,tokyo,  59.318,  69.456,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-22 06:00:00, TS, 35.90, 140.00, 60.0,  980.0,tokyo,  51.677,  63.058,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-22 09:00:00, TS, 36.60, 140.30, 55.0,  985.0,tokyo,  43.392,  55.687,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-22 12:00:00, TS, 37.80, 140.80, 55.0,  990.0,tokyo,  43.392,  48.188,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-22 15:00:00, TS, 38.90, 141.10, 55.0,  990.0,tokyo,  43.392,  48.188,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-22 18:00:00, TS, 40.40, 141.90, 50.0,  992.0,tokyo,  33.442,  43.677,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-22 20:00:00, TS, 41.80, 142.30, 50.0,  992.0,tokyo,  33.442,  43.677,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-22 21:00:00, TS, 42.40, 142.60, 50.0,  992.0,tokyo,  33.442,  43.677,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-23 00:00:00, TS, 43.60, 143.80, 50.0,  992.0,tokyo,  33.442,  43.677,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-23 03:00:00, ET, 45.10, 145.30,  0.0,  992.0,tokyo,-100.000,  43.677,main
2016230N21089,2016,04, NI, BB,NOT NAMED,2016-08-16 12:00:00, NR, 21.00,  89.00, 20.0,  996.0,newdelhi,   0.565,  48.006,main
2016230N21089,2016,04, NI, BB,NOT NAMED,2016-08-16 18:00:00, NR, 21.20,  88.70, 20.0,  996.0,newdelhi,   0.565,  48.006,main
2016230N21089,2016,04, NI, BB,NOT NAMED,2016-08-17 00:00:00, NR, 21.40,  88.40, 20.0,  996.0,newdelhi,   0.565,  48.006,main
2016230N21089,2016,04, NI, BB,NOT NAMED,2016-08-17 03:00:00, NR, 21.50,  88.50, 20.0,  996.0,newdelhi,   0.565,  48.006,main
2016230N21089,2016,04, NI, BB,NOT NAMED,2016-08-17 06:00:00, NR, 21.50,  88.50, 20.0,  996.0,newdelhi,   0.565,  48.006,main
2016230N21089,2016,04, NI, BB,NOT NAMED,2016-08-17 12:00:00, NR, 22.00,  88.20, 25.0,  994.0,newdelhi,   2.297,  58.073,main
2016230N21089,2016,04, NI, BB,NOT NAMED,2016-08-17 18:00:00, NR, 22.90,  86.90, 25.0,  994.0,newdelhi,   2.297,  58.073,main
2016230N21089,2016,04, NI, BB,NOT NAMED,2016-08-18 00:00:00, NR, 23.70,  85.70, 25.0,  994.0,newdelhi,   2.297,  58.073,main
2016230N21089,2016,04, NI, BB,NOT NAMED,2016-08-18 03:00:00, NR, 24.00,  85.00, 25.0,  994.0,newdelhi,   2.297,  58.073,main
2016230N21089,2016,04, NI, BB,NOT NAMED,2016-08-18 06:00:00, NR, 24.00,  84.40, 25.0,  994.0,newdelhi,   2.297,  58.073,main
2016230N21089,2016,04, NI, BB,NOT NAMED,2016-08-18 12:00:00, NR, 24.10,  83.40, 25.0,  994.0,newdelhi,   2.297,  58.073,main
2016230N21089,2016,04, NI, BB,NOT NAMED,2016-08-18 18:00:00, NR, 24.40,  82.70, 25.0,  994.0,newdelhi,   2.297,  58.073,main
2016230N21089,2016,04, NI, BB,NOT NAMED,2016-08-19 00:00:00, NR, 24.70,  82.10, 25.0,  994.0,newdelhi,   2.297,  58.073,main
2016230N21089,2016,04, NI, BB,NOT NAMED,2016-08-19 03:00:00, NR, 25.00,  82.30, 25.0,  994.0,newdelhi,   2.297,  58.073,main
2016230N21089,2016,04, NI, BB,NOT NAMED,2016-08-19 06:00:00, NR, 24.80,  80.60, 25.0,  994.0,newdelhi,   2.297,  58.073,main
2016230N21089,2016,04, NI, BB,NOT NAMED,2016-08-19 12:00:00, NR, 24.70,  79.00, 25.0,  994.0,newdelhi,   2.297,  58.073,main
2016230N21089,2016,04, NI, BB,NOT NAMED,2016-08-19 18:00:00, NR, 24.70,  78.40, 25.0,  994.0,newdelhi,   2.297,  58.073,main
2016230N21089,2016,04, NI, AS,NOT NAMED,2016-08-20 00:00:00, NR, 24.70,  77.80, 25.0,  994.0,newdelhi,   2.297,  58.073,main
2016230N21089,2016,04, NI, AS,NOT NAMED,2016-08-20 03:00:00, NR, 24.80,  77.50, 25.0,  994.0,newdelhi,   2.297,  58.073,main
2016230N21089,2016,04, NI, AS,NOT NAMED,2016-08-20 06:00:00, NR, 24.80,  77.30, 25.0,  994.0,newdelhi,   2.297,  58.073,main
2016230N21089,2016,04, NI, AS,NOT NAMED,2016-08-20 12:00:00, NR, 24.80,  77.20, 20.0,  994.0,newdelhi,   0.565,  58.073,main
2016230N21089,2016,04, NI, AS,NOT NAMED,2016-08-20 18:00:00, NR, 25.00,  76.50, 15.0,  996.0,newdelhi,   0.000,  48.006,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-17 00:00:00, TS, 26.40, 159.10,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-17 06:00:00, TS, 27.00, 157.00,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-17 12:00:00, TS, 27.40, 155.40,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-17 18:00:00, TS, 28.30, 153.60,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-18 00:00:00, TS, 29.30, 152.00,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-18 06:00:00, TS, 30.40, 150.40,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-18 12:00:00, TS, 31.40, 148.60,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-18 18:00:00, TS, 32.20, 146.80,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-19 00:00:00, TS, 32.90, 144.90,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-19 06:00:00, TS, 33.10, 142.80,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-19 12:00:00, TS, 33.10, 141.30,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-19 18:00:00, TS, 32.30, 139.70,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-20 00:00:00, TS, 31.50, 138.50,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-20 06:00:00, TS, 31.00, 137.60,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-20 12:00:00, TS, 30.50, 136.70,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-20 18:00:00, TS, 30.10, 135.50,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-21 00:00:00, TS, 29.80, 134.30,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-21 06:00:00, TS, 29.50, 133.70,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-21 12:00:00, TS, 29.20, 133.30, 35.0,  992.0,tokyo,   0.000,  43.677,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-21 18:00:00, TS, 28.80, 133.20, 40.0,  990.0,tokyo,  10.928,  48.188,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-22 00:00:00, TS, 28.80, 133.40, 40.0,  990.0,tokyo,  10.928,  48.188,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-22 06:00:00, TS, 28.70, 133.70, 40.0,  990.0,tokyo,  10.928,  48.188,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-22 12:00:00, TS, 28.50, 134.10, 40.0,  990.0,tokyo,  10.928,  48.188,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-22 18:00:00, TS, 28.20, 134.30, 45.0,  990.0,tokyo,  22.064,  48.188,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-23 00:00:00, TS, 28.00, 134.40, 50.0,  985.0,tokyo,  33.442,  55.687,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-23 06:00:00, TS, 27.30, 134.20, 55.0,  980.0,tokyo,  43.392,  63.058,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-23 12:00:00, TS, 26.60, 134.00, 60.0,  975.0,tokyo,  51.677,  69.456,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-23 18:00:00, TS, 25.80, 133.30, 70.0,  965.0,tokyo,  65.626,  78.285,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-24 00:00:00, TS, 25.30, 132.80, 75.0,  960.0,tokyo,  72.950,  81.843,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-24 06:00:00, TS, 24.80, 132.30, 80.0,  950.0,tokyo,  79.072,  87.899,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-24 12:00:00, TS, 24.40, 131.80, 80.0,  950.0,tokyo,  79.072,  87.899,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-24 18:00:00, TS, 23.90, 131.40, 85.0,  945.0,tokyo,  84.969,  90.495,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-25 00:00:00, TS, 23.60, 131.10, 85.0,  945.0,tokyo,  84.969,  90.495,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-25 06:00:00, TS, 23.50, 130.90, 85.0,  945.0,tokyo,  84.969,  90.495,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-25 12:00:00, TS, 23.50, 130.80, 85.0,  945.0,tokyo,  84.969,  90.495,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-25 18:00:00, TS, 23.10, 130.50, 85.0,  945.0,tokyo,  84.969,  90.495,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-26 00:00:00, TS, 23.20, 131.00, 85.0,  945.0,tokyo,  84.969,  90.495,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-26 06:00:00, TS, 23.10, 131.30, 85.0,  945.0,tokyo,  84.969,  90.495,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-26 12:00:00, TS, 23.20, 132.10, 80.0,  950.0,tokyo,  79.072,  87.899,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-26 18:00:00, TS, 23.50, 132.50, 80.0,  950.0,tokyo,  79.072,  87.899,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-27 00:00:00, TS, 23.70, 133.10, 85.0,  945.0,tokyo,  84.969,  90.495,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-27 06:00:00, TS, 24.00, 133.90, 85.0,  945.0,tokyo,  84.969,  90.495,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-27 12:00:00, TS, 24.50, 134.60, 85.0,  945.0,tokyo,  84.969,  90.495,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-27 18:00:00, TS, 25.10, 135.60, 85.0,  945.0,tokyo,  84.969,  90.495,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-28 00:00:00, TS, 26.10, 136.60, 85.0,  945.0,tokyo,  84.969,  90.495,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-28 06:00:00, TS, 27.70, 137.90, 90.0,  940.0,tokyo,  89.463,  92.587,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-28 12:00:00, TS, 28.50, 138.80, 90.0,  940.0,tokyo,  89.463,  92.587,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-28 18:00:00, TS, 29.40, 140.50, 90.0,  940.0,tokyo,  89.463,  92.587,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-29 00:00:00, TS, 30.40, 141.70, 85.0,  945.0,tokyo,  84.969,  90.495,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-29 06:00:00, TS, 31.30, 142.70, 80.0,  950.0,tokyo,  79.072,  87.899,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-29 12:00:00, TS, 32.30, 143.40, 75.0,  960.0,tokyo,  72.950,  81.843,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-29 18:00:00, TS, 34.00, 143.60, 70.0,  965.0,tokyo,  65.626,  78.285,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-29 21:00:00, TS, 34.80, 143.40, 70.0,  965.0,tokyo,  65.626,  78.285,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-30 00:00:00, TS, 35.60, 143.00, 65.0,  965.0,tokyo,  59.318,  78.285,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-30 03:00:00, TS, 36.60, 142.40, 65.0,  965.0,tokyo,  59.318,  78.285,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-30 06:00:00, TS, 37.80, 142.20, 65.0,  965.0,tokyo,  59.318,  78.285,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-30 08:00:00, TS, 38.80, 142.00, 65.0,  965.0,tokyo,  59.318,  78.285,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-30 09:00:00, TS, 39.30, 141.70, 60.0,  970.0,tokyo,  51.677,  74.253,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-30 12:00:00, TS, 41.30, 140.00, 60.0,  972.0,tokyo,  51.677,  74.031,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-30 15:00:00, ET, 42.00, 138.00,  0.0,  976.0,tokyo,-100.000,  69.154,main
2016230N25160,2016,12, WP, MM,LIONROCK,2016-08-30 18:00:00, ET, 43.90, 135.70,  0.0,  980.0,tokyo,-100.000,  63.058,main
2016232N22153,2016,13, WP, MM,KOMPASU,2016-08-18 12:00:00, TS, 22.30, 152.80,  0.0,  998.0,tokyo,-100.000,  27.967,main
2016232N22153,2016,13, WP, MM,KOMPASU,2016-08-18 18:00:00, TS, 24.10, 153.40,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016232N22153,2016,13, WP, MM,KOMPASU,2016-08-19 00:00:00, TS, 25.70, 152.80,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016232N22153,2016,13, WP, MM,KOMPASU,2016-08-19 06:00:00, TS, 27.40, 152.20,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016232N22153,2016,13, WP, MM,KOMPASU,2016-08-19 12:00:00, TS, 29.50, 151.50,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016232N22153,2016,13, WP, MM,KOMPASU,2016-08-19 18:00:00, TS, 31.80, 149.30,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016232N22153,2016,13, WP, MM,KOMPASU,2016-08-20 00:00:00, TS, 32.90, 147.30, 35.0,  994.0,tokyo,   0.000,  39.314,main
2016232N22153,2016,13, WP, MM,KOMPASU,2016-08-20 06:00:00, TS, 34.30, 145.70, 35.0,  994.0,tokyo,   0.000,  39.314,main
2016232N22153,2016,13, WP, MM,KOMPASU,2016-08-20 12:00:00, TS, 36.30, 143.70, 35.0,  994.0,tokyo,   0.000,  39.314,main
2016232N22153,2016,13, WP, MM,KOMPASU,2016-08-20 18:00:00, TS, 37.80, 142.80, 35.0,  996.0,tokyo,   0.000,  33.112,main
2016232N22153,2016,13, WP, MM,KOMPASU,2016-08-21 00:00:00, TS, 38.80, 142.90, 35.0,  996.0,tokyo,   0.000,  33.112,main
2016232N22153,2016,13, WP, MM,KOMPASU,2016-08-21 06:00:00, TS, 40.60, 142.90, 35.0,  996.0,tokyo,   0.000,  33.112,main
2016232N22153,2016,13, WP, MM,KOMPASU,2016-08-21 12:00:00, TS, 42.50, 143.90, 35.0, 1000.0,tokyo,   0.000,  21.041,main
2016232N22153,2016,13, WP, MM,KOMPASU,2016-08-21 14:00:00, TS, 42.90, 144.10, 35.0, 1002.0,tokyo,   0.000,  15.757,main
2016232N22153,2016,13, WP, MM,KOMPASU,2016-08-21 18:00:00, ET, 45.00, 145.00,  0.0, 1002.0,tokyo,-100.000,  15.757,main
2016232N22153,2016,13, WP, MM,KOMPASU,2016-08-22 00:00:00, ET, 46.80, 145.80,  0.0, 1002.0,tokyo,-100.000,  15.757,main
2016232N22153,2016,13, WP, MM,KOMPASU,2016-08-22 06:00:00, ET, 48.20, 147.00,  0.0, 1002.0,tokyo,-100.000,  15.757,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-21 12:00:00, DS, 11.00, -19.40, 20.0, 1009.0,atcf,   0.874,   9.984,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-21 18:00:00, DS, 11.00, -21.20, 20.0, 1009.0,atcf,   0.874,   9.984,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-22 00:00:00, DS, 11.00, -23.00, 25.0, 1009.0,atcf,   5.031,   9.984,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-22 06:00:00, DS, 11.20, -24.80, 25.0, 1009.0,atcf,   5.031,   9.984,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-22 12:00:00, TS, 11.50, -26.50, 30.0, 1008.0,atcf,  17.645,  15.951,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-22 18:00:00, TS, 12.00, -28.20, 35.0, 1007.0,atcf,  32.623,  21.551,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-23 00:00:00, TS, 12.50, -29.90, 40.0, 1006.0,atcf,  42.727,  26.919,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-23 06:00:00, TS, 13.00, -31.60, 45.0, 1005.0,atcf,  50.436,  32.311,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-23 12:00:00, TS, 13.50, -33.40, 55.0, 1003.0,atcf,  64.412,  42.121,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-23 18:00:00, TS, 13.90, -35.00, 55.0, 1003.0,atcf,  64.412,  42.121,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-24 00:00:00, TS, 14.20, -36.50, 55.0, 1000.0,atcf,  64.412,  51.359,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-24 06:00:00, TS, 14.80, -37.90, 60.0,  997.0,atcf,  69.835,  59.766,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-24 12:00:00, TS, 15.80, -39.10, 65.0,  992.0,atcf,  74.042,  69.087,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-24 18:00:00, TS, 16.90, -40.20, 65.0,  988.0,atcf,  74.042,  74.059,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-25 00:00:00, TS, 18.00, -41.40, 65.0,  988.0,atcf,  74.042,  74.059,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-25 06:00:00, TS, 18.90, -42.70, 65.0,  988.0,atcf,  74.042,  74.059,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-25 12:00:00, TS, 19.80, -44.00, 60.0,  992.0,atcf,  69.835,  69.087,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-25 18:00:00, TS, 21.00, -45.00, 55.0,  996.0,atcf,  64.412,  62.059,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-26 00:00:00, TS, 22.30, -46.00, 55.0,  996.0,atcf,  64.412,  62.059,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-26 06:00:00, TS, 23.60, -47.00, 55.0,  996.0,atcf,  64.412,  62.059,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-26 12:00:00, TS, 24.80, -47.90, 55.0,  996.0,atcf,  64.412,  62.059,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-26 18:00:00, TS, 25.80, -49.10, 55.0,  996.0,atcf,  64.412,  62.059,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-27 00:00:00, TS, 26.70, -50.30, 55.0,  996.0,atcf,  64.412,  62.059,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-27 06:00:00, TS, 27.50, -51.50, 55.0,  996.0,atcf,  64.412,  62.059,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-27 12:00:00, TS, 28.10, -52.80, 60.0,  992.0,atcf,  69.835,  69.087,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-27 18:00:00, TS, 28.70, -53.60, 65.0,  989.0,atcf,  74.042,  73.154,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-28 00:00:00, TS, 29.30, -54.20, 75.0,  980.0,atcf,  82.043,  82.079,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-28 06:00:00, TS, 29.90, -54.50, 80.0,  976.0,atcf,  85.150,  85.417,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-28 12:00:00, TS, 30.30, -54.70, 90.0,  969.0,atcf,  89.126,  89.833,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-28 18:00:00, TS, 30.50, -55.00,100.0,  962.0,atcf,  92.940,  92.369,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-29 00:00:00, TS, 30.60, -55.20,105.0,  955.0,atcf,  94.649,  94.709,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-29 06:00:00, TS, 30.70, -55.30,100.0,  960.0,atcf,  92.940,  92.985,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-29 12:00:00, TS, 30.80, -55.40, 95.0,  964.0,atcf,  91.670,  91.813,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-29 18:00:00, TS, 31.10, -55.40, 90.0,  967.0,atcf,  89.126,  90.559,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-30 00:00:00, TS, 31.40, -54.90, 85.0,  970.0,atcf,  87.386,  88.582,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-30 06:00:00, TS, 31.70, -54.40, 85.0,  970.0,atcf,  87.386,  88.582,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-30 12:00:00, TS, 32.00, -53.50, 85.0,  968.0,atcf,  87.386,  90.116,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-30 18:00:00, TS, 32.40, -52.50, 95.0,  963.0,atcf,  91.670,  92.140,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-31 00:00:00, TS, 32.70, -51.50,105.0,  955.0,atcf,  94.649,  94.709,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-31 06:00:00, TS, 33.10, -50.50,105.0,  955.0,atcf,  94.649,  94.709,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-31 12:00:00, TS, 33.70, -49.20,100.0,  960.0,atcf,  92.940,  92.985,main
2016235N11341,2016,07, NA, NA,GASTON,2016-08-31 18:00:00, TS, 34.50, -47.90, 95.0,  965.0,atcf,  91.670,  91.214,main
2016235N11341,2016,07, NA, NA,GASTON,2016-09-01 00:00:00, TS, 35.50, -46.30, 90.0,  969.0,atcf,  89.126,  89.833,main
2016235N11341,2016,07, NA, NA,GASTON,2016-09-01 06:00:00, TS, 36.30, -44.30, 85.0,  973.0,atcf,  87.386,  87.168,main
2016235N11341,2016,07, NA, NA,GASTON,2016-09-01 12:00:00, TS, 37.10, -42.00, 80.0,  976.0,atcf,  85.150,  85.417,main
2016235N11341,2016,07, NA, NA,GASTON,2016-09-01 18:00:00, TS, 37.80, -39.50, 75.0,  981.0,atcf,  82.043,  81.437,main
2016235N11341,2016,07, NA, NA,GASTON,2016-09-02 00:00:00, TS, 38.20, -37.00, 70.0,  985.0,atcf,  78.944,  77.843,main
2016235N11341,2016,07, NA, NA,GASTON,2016-09-02 06:00:00, TS, 38.50, -35.00, 65.0,  988.0,atcf,  74.042,  74.059,main
2016235N11341,2016,07, NA, NA,GASTON,2016-09-02 12:00:00, TS, 38.90, -33.00, 60.0,  992.0,atcf,  69.835,  69.087,main
2016235N11341,2016,07, NA, NA,GASTON,2016-09-02 18:00:00, DS, 39.30, -31.20, 45.0, 1003.0,atcf,  50.436,  42.121,main
2016235N11341,2016,07, NA, NA,GASTON,2016-09-03 00:00:00, DS, 39.70, -29.50, 35.0, 1006.0,atcf,  32.623,  26.919,main
2016235N11341,2016,07, NA, NA,GASTON,2016-09-03 06:00:00, DS, 40.20, -27.80, 30.0, 1007.0,atcf,  17.645,  21.551,main
2016235N11341,2016,07, NA, NA,GASTON,2016-09-03 12:00:00, DS, 40.90, -26.10, 25.0, 1008.0,atcf,   5.031,  15.951,main
2016237N14253,2016,14, EP, MM,LESTER,2016-08-24 06:00:00, TS, 14.30,-107.40, 25.0, 1007.0,atcf,   5.031,  21.551,main
